Species,Area,Units,Country,2013,2012,2011,2010,2009,2008,2007,2006
SCK,27_7,TLW,DE,0,0,0,0,0,0,0,0
SCK,27_7,TLW,ES,0,0,0,0,0,0,0,0
SCK,27_7,TLW,FR,0,0,2,4,0,0,0,0
SCK,27_7,TLW,IE,0,0,0,0,0,0,0,9
SCK,27_7,TLW,UK,0,0,0,0,0,0,3,4
SCK,27_7,TLW,UKM,0,0,0,0,0,0,3,0
SCK,27_7_B,TLW,IE,0,0,0,0,0,0,0,0
SCK,27_7_B,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_7_B,TLW,UKM,0,0,0,0,0,0,0,0
SCK,27_7_BC,TLW,IE,0,0,0,0,0,0,0,0
SCK,27_7_BC,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_7_C,TLW,IE,0,0,0,0,0,0,0,5
SCK,27_7_C,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_7_C_NK,TLW,IE,0,0,0,0,0,0,0,5
SCK,27_7_C_NK,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_7_D,TLW,FR,0,0,0,0,0,0,0,0
SCK,27_7_E,TLW,FR,0,0,2,4,0,0,0,0
SCK,27_7_E,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_7_J,TLW,DE,0,0,0,0,0,0,0,0
SCK,27_7_J,TLW,ES,0,0,0,0,0,0,0,0
SCK,27_7_J,TLW,IE,0,0,0,0,0,0,0,1
SCK,27_7_J,TLW,UK,0,0,0,0,0,0,1,4
SCK,27_7_J,TLW,UKM,0,0,0,0,0,0,1,0
SCK,27_7_J_2,TLW,UK,0,0,0,0,0,0,1,0
SCK,27_7_J_2,TLW,UKM,0,0,0,0,0,0,1,0
SCK,27_7_J_NK,TLW,IE,0,0,0,0,0,0,0,1
SCK,27_7_J_NK,TLW,UK,0,0,0,0,0,0,0,4
SCK,27_7_K,TLW,DE,0,0,0,0,0,0,0,0
SCK,27_7_K,TLW,IE,0,0,0,0,0,0,0,2
SCK,27_7_K,TLW,UK,0,0,0,0,0,0,1,0
SCK,27_7_K,TLW,UKM,0,0,0,0,0,0,1,0
SCK,27_7_K_2,TLW,UK,0,0,0,0,0,0,1,0
SCK,27_7_K_2,TLW,UKM,0,0,0,0,0,0,1,0
SCK,27_7_K_NK,TLW,IE,0,0,0,0,0,0,0,2
SCK,27_7_K_NK,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_8,TLW,ES,0,0,0,0,0,0,0,0
SCK,27_8,TLW,FR,0,0,1,0,0,0,1,2
SCK,27_8,TLW,PT,0,0,0,0,0,0,0,0
SCK,27_8,TLW,UK,0,0,0,0,0,0,0,1
SCK,27_8,TLW,UKM,0,0,0,0,0,0,0,1
SCK,27_8_A,TLW,FR,0,0,0,0,0,0,0,1
SCK,27_8_B,TLW,FR,0,0,1,0,0,0,1,1
SCK,27_8_C,TLW,ES,0,0,0,0,0,0,0,0
SCK,27_8_C,TLW,FR,0,0,0,0,0,0,0,0
SCK,27_8_C,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_8_C,TLW,UKM,0,0,0,0,0,0,0,0
SCK,27_8_D,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_8_D,TLW,UKM,0,0,0,0,0,0,0,0
SCK,27_8_D_2,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_8_D_2,TLW,UKM,0,0,0,0,0,0,0,0
SCK,27_8_D_NK,TLW,UK,0,0,0,0,0,0,0,0
SCK,27_8_E,TLW,ES,0,0,0,0,0,0,0,0
SCK,27_8_E,TLW,UK,0,0,0,0,0,0,0,1
SCK,27_8_E,TLW,UKM,0,0,0,0,0,0,0,1
SCK,27_8_E_NK,TLW,UK,0,0,0,0,0,0,0,1
SCK,27_8_E_NK,TLW,UKM,0,0,0,0,0,0,0,1
SCK,27_9,TLW,ES,0,0,0,0,0,0,0,0
SCK,27_9,TLW,PT,0,0,0,0,1,1,3,7
SCK,27_9,TLW,UK,0,0,0,0,0,0,0,4
SCK,27_9_A,TLW,ES,0,0,0,0,0,0,0,0
SCK,27_9_A,TLW,PT,0,0,0,0,1,1,3,0
SCK,27_9_B,TLW,PT,0,0,0,0,0,0,0,0
SCK,27_9_B,TLW,UK,0,0,0,0,0,0,0,4
SCK,27_9_B_NK,TLW,UK,0,0,0,0,0,0,0,4
SCK,27_9_NK,TLW,PT,0,0,0,0,0,0,0,7
SCK,27_NK,TLW,FR,0,0,0,1,0,0,0,0
SCL,27,TLW,BE,470,519,565,485,502,0,0,0
SCL,27,TLW,DK,0,0,0,0,0,0,0,0
SCL,27,TLW,ES,74,115,161,93,99,90,140,147
SCL,27,TLW,FR,207,277,222,445,405,144,144,104
SCL,27,TLW,NL,1,1,1,0,0,0,0,0
SCL,27,TLW,PT,256,236,88,87,98,127,367,260
SCL,27,TLW,UK,0,0,0,0,0,0,0,0
SCL,27,TLW,UKM,0,0,0,0,0,0,0,0
SCL,27_2,TLW,FR,0,1,2,0,0,0,0,0
SCL,27_2_B,TLW,FR,0,1,2,0,0,0,0,0
SCL,27_2_B_NK,TLW,FR,0,1,2,0,0,0,0,0
SCL,27_3,TLW,DK,0,0,0,0,0,0,0,0
SCL,27_3_A,TLW,DK,0,0,0,0,0,0,0,0
SCL,27_4,TLW,BE,71,104,154,141,166,0,0,0
SCL,27_4,TLW,DK,0,0,0,0,0,0,0,0
SCL,27_4,TLW,FR,7,13,10,21,10,0,0,0
SCL,27_4,TLW,NL,0,1,0,0,0,0,0,0
SCL,27_4,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_4,TLW,UKM,0,0,0,0,0,0,0,0
SCL,27_4_A,TLW,DK,0,0,0,0,0,0,0,0
SCL,27_4_A,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_4_AB,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_4_AB,TLW,UKM,0,0,0,0,0,0,0,0
SCL,27_4_B,TLW,BE,1,2,2,1,1,0,0,0
SCL,27_4_B,TLW,DK,0,0,0,0,0,0,0,0
SCL,27_4_B,TLW,FR,0,0,0,0,0,0,0,0
SCL,27_4_B,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_4_C,TLW,BE,70,102,152,139,166,0,0,0
SCL,27_4_C,TLW,DK,0,0,0,0,0,0,0,0
SCL,27_4_C,TLW,FR,7,13,10,21,10,0,0,0
SCL,27_4_C,TLW,NL,0,1,0,0,0,0,0,0
SCL,27_6,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_6,TLW,FR,0,1,0,0,0,0,0,0
SCL,27_6,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_6,TLW,UKM,0,0,0,0,0,0,0,0
SCL,27_6_A,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_6_A,TLW,FR,0,1,0,0,0,0,0,0
SCL,27_6_A,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_7,TLW,BE,376,383,384,316,312,0,0,0
SCL,27_7,TLW,ES,0,0,0,0,0,0,15,10
SCL,27_7,TLW,FR,170,221,186,365,316,135,135,95
SCL,27_7,TLW,NL,1,0,1,0,0,0,0,0
SCL,27_7,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_7,TLW,UKM,0,0,0,0,0,0,0,0
SCL,27_7_A,TLW,BE,24,39,39,34,45,0,0,0
SCL,27_7_A,TLW,FR,0,0,0,0,0,0,0,0
SCL,27_7_A,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_7_B,TLW,ES,0,0,0,0,0,0,7,4
SCL,27_7_B,TLW,FR,0,1,1,12,1,0,0,0
SCL,27_7_BC,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_7_C,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_7_C,TLW,FR,1,0,0,1,1,0,0,0
SCL,27_7_C_NK,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_7_C_NK,TLW,FR,1,0,0,1,1,0,0,0
SCL,27_7_D,TLW,BE,159,147,156,150,144,0,0,0
SCL,27_7_D,TLW,FR,105,135,124,232,196,73,73,47
SCL,27_7_D,TLW,NL,1,0,0,0,0,0,0,0
SCL,27_7_DE,TLW,FR,0,0,0,0,0,0,0,0
SCL,27_7_E,TLW,BE,31,31,35,20,17,0,0,0
SCL,27_7_E,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_7_E,TLW,FR,55,55,50,109,108,60,60,45
SCL,27_7_E,TLW,NL,0,0,1,0,0,0,0,0
SCL,27_7_F,TLW,BE,56,63,55,35,40,0,0,0
SCL,27_7_F,TLW,FR,0,1,0,0,0,0,0,0
SCL,27_7_G,TLW,BE,106,101,98,77,67,0,0,0
SCL,27_7_G,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_7_G,TLW,FR,4,15,3,1,2,1,1,1
SCL,27_7_H,TLW,BE,0,1,0,0,0,0,0,0
SCL,27_7_H,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_7_H,TLW,FR,3,12,5,6,6,1,1,3
SCL,27_7_J,TLW,ES,0,0,0,0,0,0,7,5
SCL,27_7_J,TLW,FR,1,1,1,5,1,0,0,0
SCL,27_7_J_NK,TLW,ES,0,0,0,0,0,0,7,5
SCL,27_7_J_NK,TLW,FR,1,1,1,5,1,0,0,0
SCL,27_7_K,TLW,FR,0,0,0,0,0,0,0,0
SCL,27_7_K,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_7_K,TLW,UKM,0,0,0,0,0,0,0,0
SCL,27_7_K_NK,TLW,FR,0,0,0,0,0,0,0,0
SCL,27_7_K_NK,TLW,UK,0,0,0,0,0,0,0,0
SCL,27_8,TLW,BE,23,32,28,28,24,0,0,0
SCL,27_8,TLW,ES,74,113,160,90,97,83,114,109
SCL,27_8,TLW,FR,30,37,22,55,75,9,9,9
SCL,27_8,TLW,PT,2,2,3,3,8,4,4,6
SCL,27_8_A,TLW,BE,0,0,0,0,1,0,0,0
SCL,27_8_A,TLW,ES,8,12,4,12,11,5,10,12
SCL,27_8_A,TLW,FR,11,23,16,43,56,8,8,9
SCL,27_8_B,TLW,BE,23,32,28,28,23,0,0,0
SCL,27_8_B,TLW,ES,38,74,130,64,75,72,91,84
SCL,27_8_B,TLW,FR,18,14,5,12,18,0,0,0
SCL,27_8_C,TLW,ES,28,27,25,14,12,6,13,13
SCL,27_8_C,TLW,FR,0,0,0,0,1,0,0,0
SCL,27_8_C,TLW,PT,2,2,3,3,8,4,4,6
SCL,27_8_D,TLW,ES,1,0,1,0,0,0,1,0
SCL,27_8_D,TLW,FR,0,0,0,0,0,0,0,0
SCL,27_8_D_1,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_8_D_2,TLW,ES,1,0,0,0,0,0,0,0
SCL,27_8_D_NK,TLW,ES,0,0,1,0,0,0,1,0
SCL,27_8_D_NK,TLW,FR,0,0,0,0,0,0,0,0
SCL,27_8_E,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_8_E_1,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_9,TLW,ES,0,3,1,3,2,7,11,28
SCL,27_9,TLW,FR,0,0,0,0,2,0,0,0
SCL,27_9,TLW,PT,254,234,86,84,90,123,363,254
SCL,27_9_A,TLW,ES,0,3,1,3,2,7,11,28
SCL,27_9_A,TLW,FR,0,0,0,0,2,0,0,0
SCL,27_9_A,TLW,PT,254,227,86,84,90,123,363,58
SCL,27_9_B,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_9_B,TLW,PT,0,0,0,0,0,0,0,0
SCL,27_9_B_1,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_9_B_2,TLW,PT,0,0,0,0,0,0,0,0
SCL,27_9_NK,TLW,ES,0,0,0,0,0,0,0,0
SCL,27_9_NK,TLW,PT,0,7,0,0,0,0,0,196
SCL,27_NK,TLW,FR,0,5,3,4,2,0,0,0
SCO,27,TLW,DK,0,0,0,0,0,0,0,0
SCO,27,TLW,ES,41,291,456,445,393,371,369,455
SCO,27,TLW,FR,0,0,0,0,0,0,0,31
SCO,27,TLW,IE,0,0,0,0,0,0,0,0
SCO,27,TLW,PT,17,13,11,6,7,11,28,41
SCO,27,TLW,UK,0,0,0,0,0,0,0,0
SOR,27_1_NK,TLW,RU,0,0,0,0,0,1,0,0
SCO,27_10,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_10,TLW,PT,0,0,0,0,0,0,0,0
SCO,27_10_A,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_10_A_1,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_12,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_12,TLW,FR,0,0,0,0,0,0,0,0
SCO,27_12_C,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_12_NK,TLW,FR,0,0,0,0,0,0,0,0
SCO,27_14,TLW,PT,0,0,0,0,0,0,0,0
SCO,27_14_B,TLW,PT,0,0,0,0,0,0,0,0
SCO,27_2,TLW,ES,2,0,6,0,0,0,0,0
SCO,27_2,TLW,PT,0,0,0,0,0,0,0,0
SCO,27_2_A,TLW,ES,0,0,1,0,0,0,0,0
SCO,27_2_A_2,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_2_A_NK,TLW,ES,0,0,1,0,0,0,0,0
SCO,27_2_B,TLW,ES,1,0,5,0,0,0,0,0
SCO,27_2_B_2,TLW,ES,1,0,0,0,0,0,0,0
SCO,27_2_B_NK,TLW,ES,0,0,5,0,0,0,0,0
SCO,27_3,TLW,DK,0,0,0,0,0,0,0,0
SCO,27_3_BC,TLW,DK,0,0,0,0,0,0,0,0
SCO,27_4,TLW,DK,0,0,0,0,0,0,0,0
SCO,27_6,TLW,ES,0,0,0,2,58,38,29,50
SCO,27_6,TLW,FR,0,0,0,0,0,0,0,1
SCO,27_6,TLW,IE,0,0,0,0,0,0,0,0
SCO,27_6_A,TLW,ES,0,0,0,2,58,38,29,47
SCO,27_6_A,TLW,FR,0,0,0,0,0,0,0,1
SCO,27_6_B,TLW,ES,0,0,0,0,0,0,0,3
SCO,27_6_B,TLW,FR,0,0,0,0,0,0,0,0
SCO,27_6_B,TLW,IE,0,0,0,0,0,0,0,0
SCO,27_6_B_NK,TLW,ES,0,0,0,0,0,0,0,3
SCO,27_6_B_NK,TLW,IE,0,0,0,0,0,0,0,0
SCO,27_7,TLW,ES,0,2,87,54,23,2,3,3
SCO,27_7,TLW,FR,0,0,0,0,0,0,0,24
SCO,27_7,TLW,IE,0,0,0,0,0,0,0,0
SCO,27_7,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_7_B,TLW,ES,0,0,0,0,0,1,1,1
SCO,27_7_BC,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_7_BC,TLW,FR,0,0,0,0,0,0,0,0
SCO,27_7_BC,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_7_C,TLW,ES,0,0,0,0,0,1,1,1
SCO,27_7_C,TLW,FR,0,0,0,0,0,0,0,2
SCO,27_7_C,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_7_C_2,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_7_C_NK,TLW,ES,0,0,0,0,0,1,1,1
SCO,27_7_C_NK,TLW,FR,0,0,0,0,0,0,0,2
SCO,27_7_C_NK,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_7_DE,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_7_F,TLW,FR,0,0,0,0,0,0,0,0
SCO,27_7_G,TLW,ES,0,1,0,0,2,0,0,0
SCO,27_7_H,TLW,ES,0,0,0,0,2,0,0,0
SCO,27_7_H,TLW,FR,0,0,0,0,0,0,0,1
SCO,27_7_J,TLW,ES,0,1,87,51,19,0,1,1
SCO,27_7_J,TLW,FR,0,0,0,0,0,0,0,18
SCO,27_7_J,TLW,IE,0,0,0,0,0,0,0,0
SCO,27_7_J,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_7_J_2,TLW,ES,0,1,0,0,0,0,0,0
SCO,27_7_J_2,TLW,IE,0,0,0,0,0,0,0,0
SCO,27_7_J_NK,TLW,ES,0,0,87,51,19,0,1,1
SCO,27_7_J_NK,TLW,FR,0,0,0,0,0,0,0,18
SCO,27_7_J_NK,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_7_K,TLW,ES,0,0,0,3,0,0,0,0
SCO,27_7_K,TLW,FR,0,0,0,0,0,0,0,4
SCO,27_7_K,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_7_K_2,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_7_K_NK,TLW,ES,0,0,0,3,0,0,0,0
SCO,27_7_K_NK,TLW,FR,0,0,0,0,0,0,0,4
SCO,27_7_K_NK,TLW,UK,0,0,0,0,0,0,0,0
SCO,27_8,TLW,ES,19,180,231,268,223,75,47,130
SCO,27_8,TLW,FR,0,0,0,0,0,0,0,6
SCO,27_8,TLW,PT,0,0,0,0,0,0,3,8
SCO,27_8_A,TLW,ES,1,1,4,9,5,8,1,29
SCO,27_8_A,TLW,FR,0,0,0,0,0,0,0,4
SCO,27_8_B,TLW,ES,3,2,13,17,26,11,1,6
SCO,27_8_B,TLW,FR,0,0,0,0,0,0,0,0
SCO,27_8_C,TLW,ES,16,169,211,236,189,54,43,90
SCO,27_8_C,TLW,PT,0,0,0,0,0,0,3,7
SCO,27_8_D,TLW,ES,0,8,2,6,3,2,1,6
SCO,27_8_D,TLW,FR,0,0,0,0,0,0,0,2
SCO,27_8_D_1,TLW,ES,0,0,0,6,3,0,0,0
SCO,27_8_D_2,TLW,ES,0,6,0,0,0,0,0,0
SCO,27_8_D_NK,TLW,ES,0,1,2,0,0,2,1,6
SCO,27_8_D_NK,TLW,FR,0,0,0,0,0,0,0,2
SCO,27_8_E,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_8_NK,TLW,PT,0,0,0,0,0,0,0,0
SCO,27_9,TLW,ES,19,109,132,123,89,256,290,273
SCO,27_9,TLW,PT,17,13,11,6,7,11,25,34
SCO,27_9_A,TLW,ES,19,109,132,123,89,256,290,273
SCO,27_9_A,TLW,PT,17,13,11,6,7,10,25,4
SCO,27_9_B,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_9_B,TLW,PT,0,0,0,0,0,1,0,0
SCO,27_9_B_1,TLW,ES,0,0,0,0,0,0,0,0
SCO,27_9_B_2,TLW,PT,0,0,0,0,0,0,0,0
SCO,27_9_B_NK,TLW,PT,0,0,0,0,0,1,0,0
SCO,27_9_NK,TLW,PT,0,1,0,0,0,0,0,30
SCP,27,TLW,PT,0,0,0,0,0,0,0,0
SCP,27_9,TLW,PT,0,0,0,0,0,0,0,0
SCP,27_9_A,TLW,PT,0,0,0,0,0,0,0,0
SCR,27,TLW,DK,0,0,0,0,1,0,1,1
SCR,27,TLW,ES,216,331,314,295,375,333,288,379
SCR,27,TLW,FR,4234,3452,4203,4536,4965,4166,4695,4542
SCR,27,TLW,GG,35,41,40,69,80,87,59,65
SCR,27,TLW,IE,229,819,306,415,443,153,60,153
SCR,27,TLW,IM,1,1,0,0,0,0,0,0
SCR,27,TLW,JE,77,108,145,0,0,0,0,0
SCR,27,TLW,PT,43,22,26,37,37,26,58,67
SCR,27,TLW,UK,518,888,952,769,865,1023,1441,1568
SCR,27,TLW,UKM,0,2,3,5,6,3,1,0
SCR,27_10,TLW,ES,0,0,0,0,0,0,0,0
SCR,27_10,TLW,FR,0,0,0,0,2,0,0,0
SCR,27_10,TLW,PT,0,1,1,1,0,0,0,0
SCR,27_10_A,TLW,ES,0,0,0,0,0,0,0,0
SCR,27_10_A,TLW,FR,0,0,0,0,2,0,0,0
SCR,27_10_A,TLW,PT,0,1,1,0,0,0,0,0
SCR,27_10_A_1,TLW,ES,0,0,0,0,0,0,0,0
SCR,27_10_A_2,TLW,PT,0,1,1,0,0,0,0,0
SCR,27_10_A_NK,TLW,FR,0,0,0,0,2,0,0,0
SCR,27_10_A_NK,TLW,PT,0,0,0,0,0,0,0,0
SCR,27_10_NK,TLW,PT,0,0,0,1,0,0,0,0
SCR,27_12,TLW,FR,3,0,0,16,5,0,0,0
SCR,27_12_A,TLW,FR,3,0,0,16,5,0,0,0
SCR,27_12_A_NK,TLW,FR,3,0,0,16,5,0,0,0
SCR,27_14,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_14_A,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_2,TLW,FR,3,0,1,1,0,0,0,0
SCR,27_2_A,TLW,FR,0,0,1,0,0,0,0,0
SCR,27_2_A_NK,TLW,FR,0,0,1,0,0,0,0,0
SCR,27_2_B,TLW,FR,3,0,0,1,0,0,0,0
SCR,27_2_B_NK,TLW,FR,3,0,0,1,0,0,0,0
SCR,27_3,TLW,DK,0,0,0,0,1,0,1,1
SCR,27_3_A,TLW,DK,0,0,0,0,1,0,1,1
SCR,27_3_B,TLW,DK,0,0,0,0,0,0,0,0
SCR,27_3_BC,TLW,DK,0,0,0,0,0,0,0,0
SCR,27_3_C,TLW,DK,0,0,0,0,0,0,0,0
SCR,27_4,TLW,DK,0,0,0,0,0,0,0,0
SCR,27_4,TLW,FR,0,0,0,0,1,0,0,0
SCR,27_4,TLW,UK,2,0,5,5,8,2,6,14
SCR,27_4,TLW,UKM,0,0,0,0,0,0,0,0
SCR,27_4_A,TLW,DK,0,0,0,0,0,0,0,0
SCR,27_4_A,TLW,UK,0,0,0,0,0,0,0,0
SCR,27_4_AB,TLW,DK,0,0,0,0,0,0,0,0
SCR,27_4_AB,TLW,UK,0,0,0,0,0,0,0,0
SCR,27_4_AB,TLW,UKM,0,0,0,0,0,0,0,0
SCR,27_4_B,TLW,DK,0,0,0,0,0,0,0,0
SCR,27_4_B,TLW,FR,0,0,0,0,1,0,0,0
SCR,27_4_B,TLW,UK,2,0,4,5,8,2,2,12
SCR,27_4_B,TLW,UKM,0,0,0,0,0,0,0,0
SCR,27_4_C,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_4_C,TLW,UK,0,0,0,0,0,0,4,2
SCR,27_6,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_6,TLW,IE,0,0,16,11,14,1,10,0
SCR,27_6,TLW,UK,0,2,1,3,8,3,1,0
SCR,27_6,TLW,UKM,0,2,1,3,6,3,0,0
SCR,27_6_A,TLW,IE,0,0,16,11,14,1,10,0
SCR,27_6_A,TLW,UK,0,2,1,3,8,3,1,0
SCR,27_6_A,TLW,UKM,0,2,1,3,6,3,0,0
SCR,27_7,TLW,FR,2961,2666,3252,3262,3290,3109,3253,3016
SCR,27_7,TLW,GG,35,41,40,69,80,87,59,65
SCR,27_7,TLW,IE,229,819,290,404,429,152,50,153
SCR,27_7,TLW,IM,1,1,0,0,0,0,0,0
SCR,27_7,TLW,JE,77,108,145,0,0,0,0,0
SCR,27_7,TLW,UK,516,886,946,761,848,1018,1434,1554
SCR,27_7,TLW,UKM,0,0,1,2,0,0,1,0
SCR,27_7_A,TLW,FR,0,0,0,1,0,0,0,1
SCR,27_7_A,TLW,IE,79,583,114,206,150,23,13,7
SCR,27_7_A,TLW,UK,65,116,135,133,124,146,154,103
SCR,27_7_A,TLW,UKM,0,0,0,2,0,0,0,0
SCR,27_7_B,TLW,FR,0,1,0,0,0,0,0,0
SCR,27_7_B,TLW,IE,4,10,25,75,101,104,23,27
SCR,27_7_B,TLW,UK,0,0,0,0,0,0,0,0
SCR,27_7_BC,TLW,IE,0,0,0,0,0,0,0,0
SCR,27_7_D,TLW,FR,98,114,121,230,191,118,121,103
SCR,27_7_D,TLW,UK,7,11,9,5,7,16,45,83
SCR,27_7_DE,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_7_DE,TLW,UK,0,0,0,0,0,0,0,0
SCR,27_7_E,TLW,FR,2773,2475,3023,2897,3030,2923,3052,2803
SCR,27_7_E,TLW,GG,35,41,40,69,80,87,59,65
SCR,27_7_E,TLW,JE,77,108,145,0,0,0,0,0
SCR,27_7_E,TLW,UK,150,286,294,208,202,295,536,529
SCR,27_7_E,TLW,UKM,0,0,0,0,0,0,1,0
SCR,27_7_F,TLW,FR,0,0,6,16,0,0,0,3
SCR,27_7_F,TLW,IM,0,1,0,0,0,0,0,0
SCR,27_7_F,TLW,UK,234,360,356,272,389,347,455,576
SCR,27_7_G,TLW,FR,1,1,2,1,1,3,3,4
SCR,27_7_G,TLW,IE,14,100,6,3,0,2,1,1
SCR,27_7_G,TLW,UK,59,114,152,142,127,214,244,263
SCR,27_7_G,TLW,UKM,0,0,1,0,0,0,0,0
SCR,27_7_H,TLW,FR,88,74,84,119,68,64,76,89
SCR,27_7_H,TLW,IM,1,0,0,0,0,0,0,0
SCR,27_7_H,TLW,UK,0,0,0,0,0,0,1,0
SCR,27_7_J,TLW,FR,0,1,14,0,0,0,0,0
SCR,27_7_J,TLW,IE,131,125,146,120,178,22,13,119
SCR,27_7_J,TLW,UK,0,0,0,0,0,0,0,0
SCR,27_7_J_2,TLW,IE,3,15,0,0,0,0,0,0
SCR,27_7_J_2,TLW,UK,0,0,0,0,0,0,0,0
SCR,27_7_J_NK,TLW,FR,0,1,14,0,0,0,0,0
SCR,27_7_J_NK,TLW,IE,128,110,146,120,178,22,13,119
SCR,27_7_K,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_7_K,TLW,UK,0,0,0,1,0,0,0,0
SCR,27_7_K_2,TLW,UK,0,0,0,1,0,0,0,0
SCR,27_7_K_NK,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_7_NK,TLW,FR,0,0,0,0,0,0,0,13
SCR,27_8,TLW,ES,98,121,132,105,111,105,140,141
SCR,27_8,TLW,FR,1266,761,906,1239,1665,1057,1442,1526
SCR,27_8,TLW,IE,0,0,0,0,0,0,0,0
SCR,27_8,TLW,PT,0,0,0,0,0,0,0,0
SCR,27_8_A,TLW,FR,1193,692,836,1181,1633,1028,1379,1380
SCR,27_8_A,TLW,IE,0,0,0,0,0,0,0,0
SCR,27_8_B,TLW,ES,0,1,1,0,0,0,0,0
SCR,27_8_B,TLW,FR,69,61,58,46,31,28,63,123
SCR,27_8_C,TLW,ES,98,120,130,105,110,105,140,141
SCR,27_8_C,TLW,FR,0,1,0,1,0,0,0,0
SCR,27_8_C,TLW,PT,0,0,0,0,0,0,0,0
SCR,27_8_D,TLW,ES,0,0,0,0,0,0,0,0
SCR,27_8_D,TLW,FR,4,7,11,11,2,0,1,2
SCR,27_8_D_NK,TLW,ES,0,0,0,0,0,0,0,0
SCR,27_8_D_NK,TLW,FR,4,7,11,11,2,0,1,2
SCR,27_8_E,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_8_E_NK,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_8_NK,TLW,ES,0,0,0,0,1,0,0,0
SCR,27_8_NK,TLW,FR,0,0,0,0,0,0,0,22
SCR,27_9,TLW,ES,118,210,182,190,264,228,148,238
SCR,27_9,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_9,TLW,PT,42,21,25,36,37,26,58,67
SCR,27_9_A,TLW,ES,118,210,182,190,264,228,148,238
SCR,27_9_A,TLW,PT,42,21,25,36,37,26,58,3
SCR,27_9_B,TLW,FR,0,0,0,0,0,0,0,0
SCR,27_9_B,TLW,PT,0,0,0,0,0,0,0,0
SCR,27_9_B_NK,TLW,PT,0,0,0,0,0,0,0,0
SCR,27_9_NK,TLW,PT,0,0,0,0,0,0,0,64
SCR,27_NK,TLW,FR,2,24,45,17,1,0,0,0
SCS,27,TLW,ES,27,0,0,0,0,0,0,0
SCS,27,TLW,FR,65,45,86,77,58,1,3,5
SCS,27,TLW,PT,30,20,18,26,19,36,38,40
SCS,27,TLW,UK,0,0,0,0,0,0,0,0
SCS,27_10,TLW,PT,0,0,0,0,0,0,0,0
SCS,27_10_A,TLW,PT,0,0,0,0,0,0,0,0
SCS,27_10_A_2,TLW,PT,0,0,0,0,0,0,0,0
